"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-79.63","43.68","TORONTO INTL A","6158731","2021-05-30","2021","05","30","","19.1","","6.2","","12.7","","5.3","","0.0","","0.0","","0.0","","0.0","","","","16","","41",""
"-79.63","43.68","TORONTO INTL A","6158731","2021-05-31","2021","05","31","","24.4","","7.0","","15.7","","2.3","","0.0","","0.0","","0.0","","0.0","","","","25","","40",""
"-79.63","43.68","TORONTO INTL A","6158731","2021-06-01","2021","06","01","","25.7","","14.4","","20.1","","0.0","","2.1","","0.0","T","0.0","","0.0","T","","","27","","48",""
"-79.63","43.68","TORONTO INTL A","6158731","2021-06-02","2021","06","02","","25.3","","12.8","","19.1","","0.0","","1.1","","4.4","","0.0","","4.4","","","","","M","","M"
"-79.63","43.68","TORONTO INTL A","6158731","2021-06-03","2021","06","03","","22.2","","14.8","","18.5","","0.0","","0.5","","2.6","","0.0","","2.6","","","","","M","","M"
"-79.63","43.68","TORONTO INTL A","6158731","2021-06-04","2021","06","04","","28.2","","15.7","","22.0","","0.0","","4.0","","0.0","","0.0","","0.0","","","","25","","37",""
"-79.63","43.68","TORONTO INTL A","6158731","2021-06-05","2021","06","05","","32.5","","19.6","","26.1","","0.0","","8.1","","0.0","","0.0","","0.0","","","","29","","60",""
"-79.63","43.68","TORONTO INTL A","6158731","2021-06-06","2021","06","06","","33.8","","19.6","","26.7","","0.0","","8.7","","0.0","","0.0","","0.0","","","","20","","47",""
"-79.63","43.68","TORONTO INTL A","6158731","2021-06-07","2021","06","07","","31.8","","19.6","","25.7","","0.0","","7.7","","0.0","","0.0","","0.0","","","","23","","45",""
"-79.63","43.68","TORONTO INTL A","6158731","2021-06-08","2021","06","08","","26.5","","20.9","","23.7","","0.0","","5.7","","10.2","","0.0","","10.2","","","","","M","","M"
"-79.63","43.68","TORONTO INTL A","6158731","2021-06-09","2021","06","09","","29.4","","19.5","","24.5","","0.0","","6.5","","0.0","","0.0","","0.0","","","","","M","","M"
"-79.63","43.68","TORONTO INTL A","6158731","2021-06-10","2021","06","10","","25.3","","17.6","","21.5","","0.0","","3.5","","0.0","","0.0","","0.0","","","","10","","36",""
"-79.63","43.68","TORONTO INTL A","6158731","2021-06-11","2021","06","11","","25.3","","17.3","","21.3","","0.0","","3.3","","0.0","","0.0","","0.0","","","","12","","31",""
"-79.63","43.68","TORONTO INTL A","6158731","2021-06-12","2021","06","12","","25.4","","17.2","","21.3","","0.0","","3.3","","0.0","","0.0","","0.0","","","","11","","31",""
"-79.63","43.68","TORONTO INTL A","6158731","2021-06-13","2021","06","13","","29.1","","16.7","","22.9","","0.0","","4.9","","0.0","","0.0","","0.0","","","","31","","41",""
"-79.63","43.68","TORONTO INTL A","6158731","2021-06-14","2021","06","14","","25.0","","15.6","","20.3","","0.0","","2.3","","2.8","","0.0","","2.8","","","","34","","47",""
"-79.63","43.68","TORONTO INTL A","6158731","2021-06-15","2021","06","15","","22.5","","12.9","","17.7","","0.3","","0.0","","0.0","T","0.0","","0.0","T","","","32","","55",""
"-79.63","43.68","TORONTO INTL A","6158731","2021-06-16","2021","06","16","","22.3","","10.5","","16.4","","1.6","","0.0","","0.0","","0.0","","0.0","","","","32","","45",""
"-79.63","43.68","TORONTO INTL A","6158731","2021-06-17","2021","06","17","","26.3","","9.2","","17.8","","0.2","","0.0","","0.0","","0.0","","0.0","","","","16","","39",""
"-79.63","43.68","TORONTO INTL A","6158731","2021-06-18","2021","06","18","","24.9","","18.0","","21.5","","0.0","","3.5","","5.4","","0.0","","5.4","","","","32","","49",""
"-79.63","43.68","TORONTO INTL A","6158731","2021-06-19","2021","06","19","","30.9","","15.4","","23.2","","0.0","","5.2","","0.0","T","0.0","","0.0","T","","","29","","50",""
"-79.63","43.68","TORONTO INTL A","6158731","2021-06-20","2021","06","20","","27.1","","14.0","","20.6","","0.0","","2.6","","0.2","","0.0","","0.2","","","","","","","M"
"-79.63","43.68","TORONTO INTL A","6158731","2021-06-21","2021","06","21","","29.7","","11.6","","20.7","","0.0","","2.7","","5.8","","0.0","","5.8","","","","29","","68",""
"-79.63","43.68","TORONTO INTL A","6158731","2021-06-22","2021","06","22","","19.5","","10.0","","14.8","","3.2","","0.0","","0.0","T","0.0","","0.0","T","","","32","","44",""
"-79.63","43.68","TORONTO INTL A","6158731","2021-06-23","2021","06","23","","23.7","","8.8","","16.3","","1.7","","0.0","","0.0","","0.0","","0.0","","","","18","","40",""
"-79.63","43.68","TORONTO INTL A","6158731","2021-06-24","2021","06","24","","28.1","","15.9","","22.0","","0.0","","4.0","","0.0","","0.0","","0.0","","","","19","","53",""
"-79.63","43.68","TORONTO INTL A","6158731","2021-06-25","2021","06","25","","25.8","","18.8","","22.3","","0.0","","4.3","","16.4","","0.0","","16.4","","","","18","","31",""
"-79.63","43.68","TORONTO INTL A","6158731","2021-06-26","2021","06","26","","27.5","","19.0","","23.3","","0.0","","5.3","","5.6","","0.0","","5.6","","","","23","","51",""
"-79.63","43.68","TORONTO INTL A","6158731","2021-06-27","2021","06","27","","31.3","","23.7","","27.5","","0.0","","9.5","","0.0","","0.0","","0.0","","","","22","","58",""
"-79.63","43.68","TORONTO INTL A","6158731","2021-06-28","2021","06","28","","32.2","","21.7","","27.0","","0.0","","9.0","","3.0","","0.0","","3.0","","","","27","","42",""
"-79.63","43.68","TORONTO INTL A","6158731","2021-06-29","2021","06","29","","32.5","","21.1","","26.8","","0.0","","8.8","","23.2","","0.0","","23.2","","","","24","","64",""
"-79.63","43.68","TORONTO INTL A","6158731","2021-06-30","2021","06","30","","28.0","","18.8","","23.4","","0.0","","5.4","","0.4","","0.0","","0.4","","","","28","","58",""
"-79.63","43.68","TORONTO INTL A","6158731","2021-07-01","2021","07","01","","26.3","","16.3","","21.3","","0.0","","3.3","","0.0","T","0.0","","0.0","T","","","34","","45",""
"-79.63","43.68","TORONTO INTL A","6158731","2021-07-02","2021","07","02","","24.7","","15.7","","20.2","","0.0","","2.2","","24.4","","0.0","","24.4","","","","13","","44",""
"-79.63","43.68","TORONTO INTL A","6158731","2021-07-03","2021","07","03","","25.7","","13.9","","19.8","","0.0","","1.8","","0.0","","0.0","","0.0","","","","","M","","M"
"-79.63","43.68","TORONTO INTL A","6158731","2021-07-04","2021","07","04","","25.0","","16.2","","20.6","","0.0","","2.6","","0.0","","0.0","","0.0","","","","","M","","M"
"-79.63","43.68","TORONTO INTL A","6158731","2021-07-05","2021","07","05","","32.3","","18.7","","25.5","","0.0","","7.5","","0.0","","0.0","","0.0","","","","23","","44",""
"-79.63","43.68","TORONTO INTL A","6158731","2021-07-06","2021","07","06","","32.3","","22.6","","27.5","","0.0","","9.5","","0.0","","0.0","","0.0","","","","30","","58",""
"-79.63","43.68","TORONTO INTL A","6158731","2021-07-07","2021","07","07","","24.4","","16.3","","20.4","","0.0","","2.4","","9.8","","0.0","","9.8","","","","36","","36",""
"-79.63","43.68","TORONTO INTL A","6158731","2021-07-08","2021","07","08","","18.7","","15.1","","16.9","","1.1","","0.0","","29.0","","0.0","","29.0","","","","","M","","M"
"-79.63","43.68","TORONTO INTL A","6158731","2021-07-09","2021","07","09","","19.5","","15.8","","17.7","","0.3","","0.0","","0.0","T","0.0","","0.0","T","","","35","","39",""
"-79.63","43.68","TORONTO INTL A","6158731","2021-07-10","2021","07","10","","23.6","","13.0","","18.3","","0.0","","0.3","","0.0","","0.0","","0.0","","","","","M","","M"
"-79.63","43.68","TORONTO INTL A","6158731","2021-07-11","2021","07","11","","21.1","","16.1","","18.6","","0.0","","0.6","","1.4","","0.0","","1.4","","","","","M","","M"
"-79.63","43.68","TORONTO INTL A","6158731","2021-07-12","2021","07","12","","25.0","","18.7","","21.9","","0.0","","3.9","","0.0","","0.0","","0.0","","","","11","","36",""
"-79.63","43.68","TORONTO INTL A","6158731","2021-07-13","2021","07","13","","26.9","","19.7","","23.3","","0.0","","5.3","","8.8","","0.0","","8.8","","","","20","","39",""
"-79.63","43.68","TORONTO INTL A","6158731","2021-07-14","2021","07","14","","29.5","","19.3","","24.4","","0.0","","6.4","","0.0","","0.0","","0.0","","","","","","","M"
"-79.63","43.68","TORONTO INTL A","6158731","2021-07-15","2021","07","15","","30.0","","19.7","","24.9","","0.0","","6.9","","6.4","","0.0","","6.4","","","","21","","61",""
"-79.63","43.68","TORONTO INTL A","6158731","2021-07-16","2021","07","16","","24.6","","18.6","","21.6","","0.0","","3.6","","0.0","","0.0","","0.0","","","","","M","","M"
"-79.63","43.68","TORONTO INTL A","6158731","2021-07-17","2021","07","17","","22.0","","18.8","","20.4","","0.0","","2.4","","3.4","","0.0","","3.4","","","","4","","35",""
"-79.63","43.68","TORONTO INTL A","6158731","2021-07-18","2021","07","18","","29.4","","18.1","","23.8","","0.0","","5.8","","0.0","","0.0","","0.0","","","","1","","39",""
"-79.63","43.68","TORONTO INTL A","6158731","2021-07-19","2021","07","19","","29.2","","19.1","","24.2","","0.0","","6.2","","0.0","","0.0","","0.0","","","","34","","39",""
"-79.63","43.68","TORONTO INTL A","6158731","2021-07-20","2021","07","20","","","M","","M","","M","","M","","M","","M","0.0","","","M","","","35","","56",""
"-79.63","43.68","TORONTO INTL A","6158731","2021-07-21","2021","07","21","","24.8","","14.9","","19.9","","0.0","","1.9","","0.0","","0.0","","0.0","","","","34","","41",""
"-79.63","43.68","TORONTO INTL A","6158731","2021-07-22","2021","07","22","","26.1","","13.5","","19.8","","0.0","","1.8","","0.0","","0.0","","0.0","","","","2","","33",""
"-79.63","43.68","TORONTO INTL A","6158731","2021-07-23","2021","07","23","","26.1","","14.7","","20.4","","0.0","","2.4","","0.0","","0.0","","0.0","","","","15","","45",""
"-79.63","43.68","TORONTO INTL A","6158731","2021-07-24","2021","07","24","","22.8","","18.1","","20.5","","0.0","","2.5","","19.2","","0.0","","19.2","","","","22","","40",""
"-79.63","43.68","TORONTO INTL A","6158731","2021-07-25","2021","07","25","","30.0","","18.4","","24.2","","0.0","","6.2","","0.0","","0.0","","0.0","","","","27","","41",""
"-79.63","43.68","TORONTO INTL A","6158731","2021-07-26","2021","07","26","","30.4","","16.6","","23.5","","0.0","","5.5","","0.0","","0.0","","0.0","","","","27","","44",""
"-79.63","43.68","TORONTO INTL A","6158731","2021-07-27","2021","07","27","","26.1","","16.6","","21.4","","0.0","","3.4","","5.6","","0.0","","5.6","","","","32","","45",""
"-79.63","43.68","TORONTO INTL A","6158731","2021-07-28","2021","07","28","","24.0","","17.0","","20.5","","0.0","","2.5","","0.0","","0.0","","0.0","","","","","M","","M"
"-79.63","43.68","TORONTO INTL A","6158731","2021-07-29","2021","07","29","","27.2","","18.4","","22.8","","0.0","","4.8","","11.4","","0.0","","11.4","","","","35","","38",""
"-79.63","43.68","TORONTO INTL A","6158731","2021-07-30","2021","07","30","","20.1","","13.2","","16.7","","1.3","","0.0","","0.0","","0.0","","0.0","","","","34","","50",""
"-79.63","43.68","TORONTO INTL A","6158731","2021-07-31","2021","07","31","","21.5","","11.0","","16.3","","1.7","","0.0","","1.0","","0.0","","1.0","","","","14","","32",""
"-79.63","43.68","TORONTO INTL A","6158731","2021-08-01","2021","08","01","","","M","","M","","M","","M","","M","","M","0.0","","","M","","","35","","38",""
"-79.63","43.68","TORONTO INTL A","6158731","2021-08-02","2021","08","02","","24.9","","13.1","","19.0","","0.0","","1.0","","0.0","","0.0","","0.0","","","","32","","32",""
"-79.63","43.68","TORONTO INTL A","6158731","2021-08-03","2021","08","03","","27.3","","13.6","","20.5","","0.0","","2.5","","0.0","","0.0","","0.0","","","","23","","35",""
"-79.63","43.68","TORONTO INTL A","6158731","2021-08-04","2021","08","04","","27.4","","15.6","","21.5","","0.0","","3.5","","0.0","","0.0","","0.0","","","","","M","","M"
"-79.63","43.68","TORONTO INTL A","6158731","2021-08-05","2021","08","05","","27.8","","14.8","","21.3","","0.0","","3.3","","0.0","","0.0","","0.0","","","","","M","","M"
"-79.63","43.68","TORONTO INTL A","6158731","2021-08-06","2021","08","06","","29.3","","17.9","","23.6","","0.0","","5.6","","0.0","","0.0","","0.0","","","","23","","40",""
"-79.63","43.68","TORONTO INTL A","6158731","2021-08-07","2021","08","07","","27.9","","19.5","","23.7","","0.0","","5.7","","20.4","","0.0","","20.4","","","","","M","","M"
"-79.63","43.68","TORONTO INTL A","6158731","2021-08-08","2021","08","08","","28.0","","18.7","","23.4","","0.0","","5.4","","0.6","","0.0","","0.6","","","","","M","","M"
"-79.63","43.68","TORONTO INTL A","6158731","2021-08-09","2021","08","09","","30.9","","22.0","","26.5","","0.0","","8.5","","0.0","","0.0","","0.0","","","","16","","39",""
"-79.63","43.68","TORONTO INTL A","6158731","2021-08-10","2021","08","10","","28.3","","23.4","","25.9","","0.0","","7.9","","1.0","","0.0","","1.0","","","","19","","37",""
"-79.63","43.68","TORONTO INTL A","6158731","2021-08-11","2021","08","11","","32.0","","22.3","","27.2","","0.0","","9.2","","0.4","","0.0","","0.4","","","","22","","56",""
"-79.63","43.68","TORONTO INTL A","6158731","2021-08-12","2021","08","12","","30.1","","21.8","","26.0","","0.0","","8.0","","1.2","","0.0","","1.2","","","","25","","41",""
"-79.63","43.68","TORONTO INTL A","6158731","2021-08-13","2021","08","13","","30.1","","19.6","","24.9","","0.0","","6.9","","0.0","","0.0","","0.0","","","","36","","36",""
"-79.63","43.68","TORONTO INTL A","6158731","2021-08-14","2021","08","14","","25.5","","15.1","","20.3","","0.0","","2.3","","0.0","","0.0","","0.0","","","","32","","37",""
"-79.63","43.68","TORONTO INTL A","6158731","2021-08-15","2021","08","15","","23.5","","13.2","","18.4","","0.0","","0.4","","0.0","","0.0","","0.0","","","","14","","32",""
"-79.63","43.68","TORONTO INTL A","6158731","2021-08-16","2021","08","16","","25.0","","14.6","","19.8","","0.0","","1.8","","0.0","","0.0","","0.0","","","","8","","33",""
"-79.63","43.68","TORONTO INTL A","6158731","2021-08-17","2021","08","17","","27.4","","20.9","","24.2","","0.0","","6.2","","0.0","","0.0","","0.0","","","","","M","","M"
"-79.63","43.68","TORONTO INTL A","6158731","2021-08-18","2021","08","18","","27.9","","20.2","","24.1","","0.0","","6.1","","0.6","","0.0","","0.6","","","","","M","","M"
"-79.63","43.68","TORONTO INTL A","6158731","2021-08-19","2021","08","19","","31.4","","20.3","","25.9","","0.0","","7.9","","0.0","","0.0","","0.0","","","","34","","35",""
"-79.63","43.68","TORONTO INTL A","6158731","2021-08-20","2021","08","20","","30.6","","18.8","","24.7","","0.0","","6.7","","0.0","","0.0","","0.0","","","","","M","","M"
"-79.63","43.68","TORONTO INTL A","6158731","2021-08-21","2021","08","21","","29.9","","22.5","","26.2","","0.0","","8.2","","0.0","","0.0","","0.0","","","","","M","","M"
"-79.63","43.68","TORONTO INTL A","6158731","2021-08-22","2021","08","22","","31.5","","20.0","","25.8","","0.0","","7.8","","0.0","","0.0","","0.0","","","","34","","33",""
"-79.63","43.68","TORONTO INTL A","6158731","2021-08-23","2021","08","23","","32.3","","21.2","","26.8","","0.0","","8.8","","0.0","","0.0","","0.0","","","","32","","34",""
"-79.63","43.68","TORONTO INTL A","6158731","2021-08-24","2021","08","24","","33.7","","19.2","","26.5","","0.0","","8.5","","0.0","","0.0","","0.0","","","","24","","53",""
"-79.63","43.68","TORONTO INTL A","6158731","2021-08-25","2021","08","25","","31.9","","22.6","","27.3","","0.0","","9.3","","0.0","T","0.0","","0.0","T","","","22","","35",""
"-79.63","43.68","TORONTO INTL A","6158731","2021-08-26","2021","08","26","","32.7","","21.4","","27.1","","0.0","","9.1","","6.4","","0.0","","6.4","","","","4","","55",""
"-79.63","43.68","TORONTO INTL A","6158731","2021-08-27","2021","08","27","","26.6","","20.1","","23.4","","0.0","","5.4","","0.0","","0.0","","0.0","","","","11","","39",""
"-79.63","43.68","TORONTO INTL A","6158731","2021-08-28","2021","08","28","","27.8","","19.0","","23.4","","0.0","","5.4","","23.6","","0.0","","23.6","","","","1","","64",""
"-79.63","43.68","TORONTO INTL A","6158731","2021-08-29","2021","08","29","","31.5","","21.6","","26.6","","0.0","","8.6","","3.2","","0.0","","3.2","","","","27","","44",""
"-79.63","43.68","TORONTO INTL A","6158731","2021-08-30","2021","08","30","","29.1","","17.6","","23.4","","0.0","","5.4","","0.0","","0.0","","0.0","","","","28","","47",""
"-79.63","43.68","TORONTO INTL A","6158731","2021-08-31","2021","08","31","","25.6","","16.6","","21.1","","0.0","","3.1","","0.0","","0.0","","0.0","","","","36","","39",""
"-79.63","43.68","TORONTO INTL A","6158731","2021-09-01","2021","09","01","","24.2","","15.5","","19.9","","0.0","","1.9","","0.0","","0.0","","0.0","","","","3","","41",""
"-79.63","43.68","TORONTO INTL A","6158731","2021-09-02","2021","09","02","","21.5","","12.3","","16.9","","1.1","","0.0","","0.0","","0.0","","0.0","","","","34","","50",""
"-79.63","43.68","TORONTO INTL A","6158731","2021-09-03","2021","09","03","","23.7","","12.2","","18.0","","0.0","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-79.63","43.68","TORONTO INTL A","6158731","2021-09-04","2021","09","04","","24.3","","14.1","","19.2","","0.0","","1.2","","4.8","","0.0","","4.8","","","","14","","32",""
"-79.63","43.68","TORONTO INTL A","6158731","2021-09-05","2021","09","05","","26.2","","15.4","","20.8","","0.0","","2.8","","2.2","","0.0","","2.2","","","","29","","55",""
"-79.63","43.68","TORONTO INTL A","6158731","2021-09-06","2021","09","06","","23.4","","13.5","","18.5","","0.0","","0.5","","3.8","","0.0","","3.8","","","","31","","66",""
"-79.63","43.68","TORONTO INTL A","6158731","2021-09-07","2021","09","07","","26.0","","12.5","","19.3","","0.0","","1.3","","28.2","","0.0","","28.2","","","","29","","65",""
"-79.63","43.68","TORONTO INTL A","6158731","2021-09-08","2021","09","08","","25.6","","14.4","","20.0","","0.0","","2.0","","19.6","","0.0","","19.6","","","","26","","52",""
"-79.63","43.68","TORONTO INTL A","6158731","2021-09-09","2021","09","09","","21.5","","12.9","","17.2","","0.8","","0.0","","0.0","T","0.0","","0.0","T","","","34","","45",""
"-79.63","43.68","TORONTO INTL A","6158731","2021-09-10","2021","09","10","","23.8","","12.0","","17.9","","0.1","","0.0","","0.0","","0.0","","0.0","","","","30","","44",""
"-79.63","43.68","TORONTO INTL A","6158731","2021-09-11","2021","09","11","","26.1","","12.8","","19.5","","0.0","","1.5","","0.0","","0.0","","0.0","","","","21","","59",""
"-79.63","43.68","TORONTO INTL A","6158731","2021-09-12","2021","09","12","","23.7","","15.9","","19.8","","0.0","","1.8","","3.0","","0.0","","3.0","","","","23","","37",""
"-79.63","43.68","TORONTO INTL A","6158731","2021-09-13","2021","09","13","","23.7","","12.1","","17.9","","0.1","","0.0","","0.0","","0.0","","0.0","","","","28","","34",""
"-79.63","43.68","TORONTO INTL A","6158731","2021-09-14","2021","09","14","","27.9","","16.0","","22.0","","0.0","","4.0","","25.2","","0.0","","25.2","","","","30","","67",""
"-79.63","43.68","TORONTO INTL A","6158731","2021-09-15","2021","09","15","","21.9","","15.2","","18.6","","0.0","","0.6","","0.0","","0.0","","0.0","","","","","M","","M"
"-79.63","43.68","TORONTO INTL A","6158731","2021-09-16","2021","09","16","","22.6","","13.4","","18.0","","0.0","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-79.63","43.68","TORONTO INTL A","6158731","2021-09-17","2021","09","17","","26.0","","13.6","","19.8","","0.0","","1.8","","0.0","","0.0","","0.0","","","","","M","","M"
"-79.63","43.68","TORONTO INTL A","6158731","2021-09-18","2021","09","18","","23.5","","12.4","","18.0","","0.0","","0.0","","0.0","","0.0","","0.0","","","","32","","40",""
"-79.63","43.68","TORONTO INTL A","6158731","2021-09-19","2021","09","19","","20.9","","10.4","","15.7","","2.3","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-79.63","43.68","TORONTO INTL A","6158731","2021-09-20","2021","09","20","","23.3","","10.2","","16.8","","1.2","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-79.63","43.68","TORONTO INTL A","6158731","2021-09-21","2021","09","21","","25.3","","19.1","","22.2","","0.0","","4.2","","4.8","","0.0","","4.8","","","","18","","48",""
"-79.63","43.68","TORONTO INTL A","6158731","2021-09-22","2021","09","22","","19.4","","12.1","","15.8","","2.2","","0.0","","56.0","","0.0","","56.0","","","","36","","60",""
"-79.63","43.68","TORONTO INTL A","6158731","2021-09-23","2021","09","23","","19.3","","12.0","","15.7","","2.3","","0.0","","1.8","","0.0","","1.8","","","","22","","50",""
"-79.63","43.68","TORONTO INTL A","6158731","2021-09-24","2021","09","24","","16.8","","10.7","","13.8","","4.2","","0.0","","0.0","","0.0","","0.0","","","","25","","41",""
"-79.63","43.68","TORONTO INTL A","6158731","2021-09-25","2021","09","25","","21.0","","8.6","","14.8","","3.2","","0.0","","4.6","","0.0","","4.6","","","","19","","50",""
"-79.63","43.68","TORONTO INTL A","6158731","2021-09-26","2021","09","26","","20.5","","6.9","","13.7","","4.3","","0.0","","3.0","","0.0","","3.0","","","","24","","40",""
"-79.63","43.68","TORONTO INTL A","6158731","2021-09-27","2021","09","27","","24.3","","14.2","","19.3","","0.0","","1.3","","1.0","","0.0","","1.0","","","","24","","45",""
"-79.63","43.68","TORONTO INTL A","6158731","2021-09-28","2021","09","28","","16.9","","9.0","","13.0","","5.0","","0.0","","0.0","","0.0","","0.0","","","","35","","40",""
"-79.63","43.68","TORONTO INTL A","6158731","2021-09-29","2021","09","29","","20.5","","8.8","","14.7","","3.3","","0.0","","0.0","","0.0","","0.0","","","","32","","37",""
"-79.63","43.68","TORONTO INTL A","6158731","2021-09-30","2021","09","30","","15.4","","9.5","","12.5","","5.5","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-79.63","43.68","TORONTO INTL A","6158731","2021-10-01","2021","10","01","","20.9","","7.0","","14.0","","4.0","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-79.63","43.68","TORONTO INTL A","6158731","2021-10-02","2021","10","02","","25.6","","13.1","","19.4","","0.0","","1.4","","0.2","","0.0","","0.2","","","","21","","35",""
"-79.63","43.68","TORONTO INTL A","6158731","2021-10-03","2021","10","03","","19.9","","15.5","","17.7","","0.3","","0.0","","20.6","","0.0","","20.6","","","","7","","34",""
"-79.63","43.68","TORONTO INTL A","6158731","2021-10-04","2021","10","04","","16.0","","14.4","","15.2","","2.8","","0.0","","3.4","","0.0","","3.4","","","","","M","","M"
"-79.63","43.68","TORONTO INTL A","6158731","2021-10-05","2021","10","05","","18.0","","14.4","","16.2","","1.8","","0.0","","0.0","T","0.0","","0.0","T","","","","M","","M"
"-79.63","43.68","TORONTO INTL A","6158731","2021-10-06","2021","10","06","","18.4","","14.1","","16.3","","1.7","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-79.63","43.68","TORONTO INTL A","6158731","2021-10-07","2021","10","07","","19.9","","14.9","","17.4","","0.6","","0.0","","0.0","T","0.0","","0.0","T","","","","M","","M"
"-79.63","43.68","TORONTO INTL A","6158731","2021-10-08","2021","10","08","","20.4","","14.5","","17.5","","0.5","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-79.63","43.68","TORONTO INTL A","6158731","2021-10-09","2021","10","09","","20.2","","16.8","","18.5","","0.0","","0.5","","11.0","","0.0","","11.0","","","","","M","","M"
"-79.63","43.68","TORONTO INTL A","6158731","2021-10-10","2021","10","10","","20.8","","16.4","","18.6","","0.0","","0.6","","0.8","","0.0","","0.8","","","","","M","","M"
"-79.63","43.68","TORONTO INTL A","6158731","2021-10-11","2021","10","11","","22.3","","16.7","","19.5","","0.0","","1.5","","0.0","","0.0","","0.0","","","","","M","","M"
"-79.63","43.68","TORONTO INTL A","6158731","2021-10-12","2021","10","12","","22.3","","16.5","","19.4","","0.0","","1.4","","0.0","","0.0","","0.0","","","","15","","35",""
"-79.63","43.68","TORONTO INTL A","6158731","2021-10-13","2021","10","13","","21.7","","14.6","","18.2","","0.0","","0.2","","0.0","","0.0","","0.0","","","","1","","39",""
"-79.63","43.68","TORONTO INTL A","6158731","2021-10-14","2021","10","14","","21.8","","12.9","","17.4","","0.6","","0.0","","1.8","","0.0","","1.8","","","","","M","","M"
"-79.63","43.68","TORONTO INTL A","6158731","2021-10-15","2021","10","15","","19.4","","14.3","","16.9","","1.1","","0.0","","8.4","","0.0","","8.4","","","","36","","33",""
"-79.63","43.68","TORONTO INTL A","6158731","2021-10-16","2021","10","16","","15.1","","8.0","","11.6","","6.4","","0.0","","2.8","","0.0","","2.8","","","","32","","63",""
"-79.63","43.68","TORONTO INTL A","6158731","2021-10-17","2021","10","17","","15.1","","7.0","","11.1","","6.9","","0.0","","0.0","T","0.0","","0.0","T","","","32","","58",""
"-79.63","43.68","TORONTO INTL A","6158731","2021-10-18","2021","10","18","","14.2","","4.1","","9.2","","8.8","","0.0","","1.4","","0.0","","1.4","","","","32","","39",""
"-79.63","43.68","TORONTO INTL A","6158731","2021-10-19","2021","10","19","","21.1","","4.1","","12.6","","5.4","","0.0","","0.0","","0.0","","0.0","","","","26","","43",""
"-79.63","43.68","TORONTO INTL A","6158731","2021-10-20","2021","10","20","","19.5","","10.1","","14.8","","3.2","","0.0","","0.4","","0.0","","0.4","","","","23","","36",""
"-79.63","43.68","TORONTO INTL A","6158731","2021-10-21","2021","10","21","","17.5","","8.3","","12.9","","5.1","","0.0","","3.0","","0.0","","3.0","","","","33","","55",""
"-79.63","43.68","TORONTO INTL A","6158731","2021-10-22","2021","10","22","","9.3","","4.3","","6.8","","11.2","","0.0","","0.0","","0.0","","0.0","","","","33","","51",""
"-79.63","43.68","TORONTO INTL A","6158731","2021-10-23","2021","10","23","","9.6","","2.8","","6.2","","11.8","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-79.63","43.68","TORONTO INTL A","6158731","2021-10-24","2021","10","24","","13.3","","2.3","","7.8","","10.2","","0.0","","2.0","","0.0","","2.0","","","","","M","","M"
"-79.63","43.68","TORONTO INTL A","6158731","2021-10-25","2021","10","25","","8.8","","4.7","","6.8","","11.2","","0.0","","18.2","","0.0","","18.2","","","","2","","47",""
"-79.63","43.68","TORONTO INTL A","6158731","2021-10-26","2021","10","26","","7.8","","4.7","","6.3","","11.7","","0.0","","8.4","","0.0","","8.4","","","","35","","55",""
"-79.63","43.68","TORONTO INTL A","6158731","2021-10-27","2021","10","27","","16.1","","7.2","","11.7","","6.3","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-79.63","43.68","TORONTO INTL A","6158731","2021-10-28","2021","10","28","","10.1","","5.1","","7.6","","10.4","","0.0","","0.0","","0.0","","0.0","","","","11","","41",""
"-79.63","43.68","TORONTO INTL A","6158731","2021-10-29","2021","10","29","","13.5","","8.5","","11.0","","7.0","","0.0","","10.2","","0.0","","10.2","","","","7","","48",""
"-79.63","43.68","TORONTO INTL A","6158731","2021-10-30","2021","10","30","","9.6","","8.0","","8.8","","9.2","","0.0","","9.0","","0.0","","9.0","","","","10","","40",""
"-79.63","43.68","TORONTO INTL A","6158731","2021-10-31","2021","10","31","","15.1","","6.8","","11.0","","7.0","","0.0","","0.2","","0.0","","0.2","","","","27","","54",""
